[2023-02-09 00:41:28,496] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 00:42:21,141] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 02:16:12,305] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 02:17:25,303] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 02:59:16,453] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 03:00:21,557] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 03:18:27,676] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 03:20:14,589] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 03:36:16,557] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 03:37:09,212] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 04:09:29,160] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 04:10:24,111] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 04:38:01,261] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 04:39:40,297] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 05:07:58,928] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 05:08:54,506] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 05:33:04,069] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 05:33:57,336] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 06:10:46,892] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 06:13:09,037] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 06:38:54,964] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 06:40:10,585] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 07:07:49,092] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 07:08:53,569] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 07:33:04,852] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 07:35:04,288] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 08:10:50,260] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 08:13:34,918] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 08:38:28,781] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 08:39:32,954] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 09:08:32,712] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 09:11:26,646] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 09:32:52,804] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 09:33:44,127] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 10:08:40,133] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 10:11:13,457] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 10:35:50,310] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 10:37:06,004] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 11:07:18,595] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 11:08:06,320] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 11:33:03,774] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 11:34:45,494] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 12:15:15,863] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 12:17:16,003] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 12:56:20,634] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 12:58:57,165] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 13:19:51,729] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 13:21:05,605] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 13:42:25,910] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 13:45:03,822] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 14:08:47,132] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 14:09:34,463] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 14:34:10,088] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 14:35:11,642] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 15:08:30,629] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 15:09:32,916] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 15:35:28,599] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-09 15:36:34,088] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-09 16:10:42,278] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
