[2023-02-22 00:39:12,724] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 00:40:22,378] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 02:16:23,523] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 02:17:27,687] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 02:59:29,010] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 03:00:32,951] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 03:19:12,371] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 03:20:21,701] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 03:36:39,265] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 03:37:28,603] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 04:10:24,118] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 04:11:05,083] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 04:38:55,214] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 04:39:36,315] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 05:08:28,796] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 05:09:24,144] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 05:32:39,223] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 05:33:42,706] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 06:11:18,526] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 06:11:54,532] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 06:39:21,040] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 06:39:55,993] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 07:08:08,062] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 07:08:47,298] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 07:33:04,297] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 07:34:08,404] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 08:11:14,177] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 08:11:56,821] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 08:37:53,696] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 08:38:34,138] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 09:08:38,708] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 09:09:18,474] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 09:33:56,154] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 09:34:50,260] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 10:09:29,566] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 10:10:30,729] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 10:37:21,601] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 10:38:22,514] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 11:07:17,484] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 11:08:11,582] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 11:33:01,148] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 11:34:00,141] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 12:15:20,039] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 12:15:57,193] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
[2023-02-22 12:56:06,720] 	INFO 	43 	scrape.py 	<module>() 	Scrape Started
[2023-02-22 12:56:44,878] 	INFO 	141 	scrape.py 	<module>() 	Scrape Successful
